Time,"Current brake pressure","Normalized accelerator pedal angle","Vehicle lateral acceleration","Vehicle longitudinal acceleration"
96.871,0.00,0.00,-0.19,-0.22
97.020,0.00,0.00,-0.19,-0.22
97.171,0.00,0.00,-0.19,-0.22
97.320,0.00,0.00,-0.19,-0.22
97.471,0.00,0.00,-0.02,-0.22
97.636,0.00,0.00,-0.02,0.00
97.771,0.00,0.00,-0.02,0.00
97.922,0.00,1.66,-0.02,0.00
98.086,0.00,1.66,0.11,0.00
98.236,0.00,1.66,0.11,0.00
98.401,0.00,1.66,0.11,0.00
98.566,0.00,6.29,0.11,0.00
98.716,0.00,6.29,-0.05,0.00
98.850,0.00,6.29,-0.05,0.00
99.001,0.00,6.29,-0.05,0.00
99.150,0.00,7.28,-0.05,0.00
99.301,0.00,7.28,-0.12,0.00
99.450,0.00,7.28,-0.12,0.00
99.601,0.00,7.28,-0.12,0.00
99.749,0.00,8.28,-0.12,0.00
99.900,0.00,8.28,-0.12,0.00
100.049,0.00,8.28,-0.12,0.00
100.200,0.00,8.28,-0.12,0.00
100.349,0.00,8.28,-0.12,0.00
100.500,0.00,8.28,-0.09,0.00
100.650,0.00,8.28,-0.09,0.00
100.800,0.00,8.28,-0.09,0.00
100.964,0.00,8.28,-0.09,0.00
101.115,0.00,8.28,-0.03,0.00
101.280,0.00,8.28,-0.03,0.00
101.445,0.00,8.28,-0.03,0.00
101.610,0.00,8.61,-0.03,0.00
101.761,0.00,8.61,-0.08,0.00
101.926,0.00,8.61,-0.08,0.00
102.075,0.00,8.61,-0.08,0.00
102.240,0.00,8.61,-0.08,0.00
102.405,0.00,8.61,-0.21,0.00
102.555,0.00,8.61,-0.21,0.00
102.690,0.00,8.61,-0.21,0.00
102.840,0.00,8.61,-0.21,0.00
102.990,0.00,8.61,0.03,0.00
103.140,0.00,8.61,0.03,0.00
103.290,0.00,8.61,0.03,0.00
103.440,0.00,8.61,0.03,0.00
103.590,0.00,8.61,-0.15,0.00
103.740,0.00,8.61,-0.15,0.00
103.890,0.00,8.61,-0.15,0.00
104.040,0.00,8.61,-0.15,0.00
104.190,0.00,8.61,-0.06,0.00
104.340,0.00,8.61,-0.06,0.00
104.493,0.00,8.61,-0.06,0.00
104.640,0.00,8.61,-0.06,0.00
104.806,0.00,8.61,-0.20,0.00
104.955,0.00,8.61,-0.20,0.00
105.121,0.00,8.61,-0.20,0.00
105.285,0.00,8.28,-0.20,0.00
105.451,0.00,8.28,0.03,0.00
105.600,0.00,8.28,0.03,0.00
105.765,0.00,8.28,0.03,0.00
105.915,0.00,8.28,0.03,0.00
106.080,0.00,8.28,-0.17,0.00
106.245,0.00,8.28,-0.17,0.00
106.396,0.00,8.28,-0.17,0.00
106.530,0.00,8.28,-0.17,0.00
106.681,0.00,8.28,-0.03,0.00
106.830,0.00,8.28,-0.03,0.00
106.980,0.00,8.28,-0.03,0.00
107.130,0.00,8.28,-0.03,0.00
107.281,0.00,8.28,0.04,0.00
107.430,0.00,8.28,0.04,-0.22
107.580,0.00,8.28,0.04,-0.22
107.730,0.00,8.28,0.04,-0.22
107.881,0.00,8.28,-0.06,-0.22
108.034,0.00,8.28,-0.06,0.00
108.181,0.00,8.28,-0.06,0.00
108.331,0.00,7.95,-0.06,0.00
108.481,0.00,7.95,0.06,0.00
108.646,0.00,7.95,0.06,0.00
108.796,0.00,7.95,0.06,0.00
108.961,0.00,7.95,0.06,0.00
