Time,"Current brake pressure","Normalized accelerator pedal angle","Vehicle lateral acceleration","Vehicle longitudinal acceleration","Engine speed","Vehicle speed"
47.161,0.00,79.47,-9.29,1.30,6157.00,70.77
47.325,0.00,100.00,-9.29,1.30,6157.00,70.77
47.476,0.00,100.00,-6.72,1.30,6157.00,70.77
47.641,0.00,100.00,-6.72,4.12,6157.00,70.77
47.791,0.00,100.00,-6.72,4.12,5501.50,70.77
47.956,0.00,100.00,-6.72,4.12,5501.50,62.38
48.121,0.04,100.00,-6.72,4.12,5501.50,62.38
48.270,0.04,0.00,-6.72,4.12,5501.50,62.38
48.436,0.04,0.00,6.75,4.12,5501.50,62.38
48.601,0.04,0.00,6.75,-5.42,5501.50,62.38
48.751,0.04,0.00,6.75,-5.42,4182.00,62.38
48.915,0.04,0.00,6.75,-5.42,4182.00,52.29
49.081,0.00,0.00,6.75,-5.42,4182.00,52.29
49.246,0.00,78.97,6.75,-5.42,4182.00,52.29
49.396,0.00,78.97,8.72,-5.42,4182.00,52.29
49.561,0.00,78.97,8.72,0.87,4182.00,52.29
49.710,0.00,78.97,8.72,0.87,5032.50,52.29
49.876,0.00,78.97,8.72,0.87,5032.50,60.83
50.041,0.00,78.97,8.72,0.87,5032.50,60.83
50.191,0.00,61.09,8.72,0.87,5032.50,60.83
50.356,0.00,61.09,10.42,0.87,5032.50,60.83
50.521,0.00,61.09,10.42,1.74,5032.50,60.83
50.670,0.00,61.09,10.42,1.74,4924.50,60.83
50.835,0.00,61.09,10.42,1.74,4924.50,64.21
51.000,0.00,61.09,10.42,1.74,4924.50,64.21
51.165,0.00,0.00,10.42,1.74,4924.50,64.21
51.316,0.00,0.00,-7.73,1.74,4924.50,64.21
51.481,0.00,0.00,-7.73,-1.95,4924.50,64.21
51.631,0.00,0.00,-7.73,-1.95,4996.00,64.21
51.796,0.00,0.00,-7.73,-1.95,4996.00,62.59
51.964,0.00,0.00,-7.73,-1.95,4996.00,62.59
52.111,0.00,30.13,-7.73,-1.95,4996.00,62.59
52.276,0.00,30.13,-10.40,-1.95,4996.00,62.59
52.441,0.00,30.13,-10.40,-0.22,4996.00,62.59
52.591,0.00,30.13,-10.40,-0.22,5040.00,62.59
52.756,0.00,30.13,-10.40,-0.22,5040.00,60.92
52.921,0.00,30.13,-10.40,-0.22,5040.00,60.92
53.086,0.00,0.00,-10.40,-0.22,5040.00,60.92
53.236,0.00,0.00,-8.67,-0.22,5040.00,60.92
53.401,0.00,0.00,-8.67,-4.99,5040.00,60.92
53.551,0.00,0.00,-8.67,-4.99,3989.50,60.92
53.715,0.00,0.00,-8.67,-4.99,3989.50,49.27
53.881,0.00,0.00,-8.67,-4.99,3989.50,49.27
54.031,0.00,76.82,-8.67,-4.99,3989.50,49.27
54.165,0.00,76.82,-8.66,-4.99,3989.50,49.27
54.316,0.00,76.82,-8.66,1.52,3989.50,49.27
54.466,0.00,76.82,-8.66,1.52,4548.00,49.27
54.617,0.00,76.82,-8.66,1.52,4548.00,53.48
54.766,0.00,76.82,-8.66,1.52,4548.00,53.48
54.917,0.00,100.00,-8.66,1.52,4548.00,53.48
55.067,0.00,100.00,-1.85,1.52,4548.00,53.48
55.216,0.00,100.00,-1.85,4.34,4548.00,53.48
55.365,0.00,100.00,-1.85,4.34,4756.00,53.48
55.516,0.00,100.00,-1.85,4.34,4756.00,58.56
55.666,0.03,100.00,-1.85,4.34,4756.00,58.56
55.817,0.03,0.00,-1.85,4.34,4756.00,58.56
55.966,0.03,0.00,-8.62,4.34,4756.00,58.56
56.117,0.03,0.00,-8.62,-3.69,4756.00,58.56
56.281,0.03,0.00,-8.62,-3.69,3669.50,58.56
56.433,0.03,0.00,-8.62,-3.69,3669.50,46.45
56.598,0.00,0.00,-8.62,-3.69,3669.50,46.45
56.763,0.00,29.47,-8.62,-3.69,3669.50,46.45
56.928,0.00,29.47,-8.29,-3.69,3669.50,46.45
57.075,0.00,29.47,-8.29,-1.08,3669.50,46.45
57.241,0.00,29.47,-8.29,-1.08,3483.50,46.45
57.391,0.00,29.47,-8.29,-1.08,3483.50,45.17
57.556,0.00,29.47,-8.29,-1.08,3483.50,45.17
57.723,0.00,51.99,-8.29,-1.08,3483.50,45.17
57.871,0.00,51.99,-7.99,-1.08,3483.50,45.17
58.006,0.00,51.99,-7.99,0.65,3483.50,45.17
58.173,0.00,51.99,-7.99,0.65,4026.00,45.17
58.351,0.00,51.99,-7.99,0.65,4026.00,49.46
58.486,0.00,51.99,-7.99,0.65,4026.00,49.46
58.636,0.00,47.35,-7.99,0.65,4026.00,49.46
58.786,0.00,47.35,-8.19,0.65,4026.00,49.46
58.936,0.00,47.35,-8.19,0.43,4026.00,49.46
59.086,0.00,47.35,-8.19,0.43,4565.00,49.46
59.235,0.00,47.35,-8.19,0.43,4565.00,53.52
59.386,0.00,47.35,-8.19,0.43,4565.00,53.52
59.536,0.00,79.31,-8.19,0.43,4565.00,53.52
59.686,0.00,79.31,-9.67,0.43,4565.00,53.52
59.836,0.00,79.31,-9.67,4.34,4565.00,53.52
59.986,0.00,79.31,-9.67,4.34,4895.50,53.52
60.135,0.00,79.31,-9.67,4.34,4895.50,65.66
60.285,0.00,79.31,-9.67,4.34,4895.50,65.66
60.436,0.00,53.81,-9.67,4.34,4895.50,65.66
60.601,0.00,53.81,8.92,4.34,4895.50,65.66
60.766,0.00,53.81,8.92,0.65,4895.50,65.66
60.918,0.00,53.81,8.92,0.65,6062.00,65.66
61.081,0.00,53.81,8.92,0.65,6062.00,73.48
61.231,0.00,53.81,8.92,0.65,6062.00,73.48
61.396,0.00,100.00,8.92,0.65,6062.00,73.48
61.561,0.00,100.00,3.90,0.65,6062.00,73.48
61.711,0.00,100.00,3.90,4.12,6062.00,73.48
61.846,0.00,100.00,3.90,4.12,5840.50,73.48
61.995,0.00,100.00,3.90,4.12,5840.50,86.61
62.131,0.00,100.00,3.90,4.12,5840.50,86.61
62.265,0.00,77.98,3.90,4.12,5840.50,86.61
62.416,0.00,77.98,-6.98,4.12,5840.50,86.61
62.566,0.00,77.98,-6.98,2.17,5840.50,86.61
62.716,0.00,77.98,-6.98,2.17,4963.50,86.61
62.866,0.00,77.98,-6.98,2.17,4963.50,94.17
63.015,0.00,77.98,-6.98,2.17,4963.50,94.17
63.182,0.00,0.00,-6.98,2.17,4963.50,94.17
63.331,0.00,0.00,0.32,2.17,4963.50,94.17
63.481,0.00,0.00,0.32,-6.29,4963.50,94.17
63.631,0.00,0.00,0.32,-6.29,4176.50,94.17
63.766,0.00,0.00,0.32,-6.29,4176.50,79.18
63.931,0.05,0.00,0.32,-6.29,4176.50,79.18
64.111,0.05,29.97,0.32,-6.29,4176.50,79.18
64.246,0.05,29.97,10.02,-6.29,4176.50,79.18
64.395,0.05,29.97,10.02,-0.43,4176.50,79.18
64.545,0.05,29.97,10.02,-0.43,3898.50,79.18
64.696,0.05,29.97,10.02,-0.43,3898.50,73.38
64.845,0.00,29.97,10.02,-0.43,3898.50,73.38
64.997,0.00,61.92,10.02,-0.43,3898.50,73.38
65.146,0.00,61.92,7.28,-0.43,3898.50,73.38
65.296,0.00,61.92,7.28,3.25,3898.50,73.38
65.446,0.00,61.92,7.28,3.25,4202.00,73.38
65.581,0.00,61.92,7.28,3.25,4202.00,80.27
65.716,0.02,61.92,7.28,3.25,4202.00,80.27
65.881,0.02,0.00,7.28,3.25,4202.00,80.27
66.031,0.02,0.00,-4.62,3.25,4202.00,80.27
66.166,0.02,0.00,-4.62,-4.77,4202.00,80.27
66.316,0.02,0.00,-4.62,-4.77,3483.00,80.27
66.466,0.02,0.00,-4.62,-4.77,3483.00,67.86
66.600,0.00,0.00,-4.62,-4.77,3483.00,67.86
66.751,0.00,59.93,-4.62,-4.77,3483.00,67.86
66.886,0.00,59.93,-9.47,-4.77,3483.00,67.86
67.036,0.00,59.93,-9.47,0.22,3483.00,67.86
67.186,0.00,59.93,-9.47,0.22,3806.50,67.86
67.336,0.00,59.93,-9.47,0.22,3806.50,69.54
67.471,0.00,59.93,-9.47,0.22,3806.50,69.54
67.606,0.00,69.70,-9.47,0.22,3806.50,69.54
67.770,0.00,69.70,-8.82,0.22,3806.50,69.54
67.950,0.00,69.70,-8.82,4.12,3806.50,69.54
68.086,0.00,69.70,-8.82,4.12,4101.50,69.54
68.234,0.00,69.70,-8.82,4.12,4101.50,77.01
68.385,0.03,69.70,-8.82,4.12,4101.50,77.01
68.536,0.03,0.00,-8.82,4.12,4101.50,77.01
68.686,0.03,0.00,2.85,4.12,4101.50,77.01
68.836,0.03,0.00,2.85,-5.42,4101.50,77.01
68.986,0.03,0.00,2.85,-5.42,3025.50,77.01
69.121,0.03,0.00,2.85,-5.42,3025.50,53.87
69.271,0.00,0.00,2.85,-5.42,3025.50,53.87
69.420,0.00,74.01,2.85,-5.42,3025.50,53.87
69.586,0.00,74.01,8.01,-5.42,3025.50,53.87
69.735,0.00,74.01,8.01,0.22,3025.50,53.87
69.886,0.00,74.01,8.01,0.22,3612.50,53.87
70.035,0.00,74.01,8.01,0.22,3612.50,62.72
70.201,0.00,74.01,8.01,0.22,3612.50,62.72
70.366,0.00,72.68,8.01,0.22,3612.50,62.72
70.516,0.00,72.68,7.35,0.22,3612.50,62.72
70.681,0.00,72.68,7.35,3.69,3612.50,62.72
70.831,0.00,72.68,7.35,3.69,3400.00,62.72
70.996,0.00,72.68,7.35,3.69,3400.00,63.95
71.161,0.03,72.68,7.35,3.69,3400.00,63.95
