Time,"Current brake pressure","Normalized accelerator pedal angle","Vehicle lateral acceleration","Vehicle longitudinal acceleration"
98.220,0.02,0.00,0.13,-4.56
98.355,0.02,0.00,0.13,-3.91
98.490,0.02,0.00,0.13,-3.91
98.625,0.02,0.00,0.13,-3.91
98.775,0.02,0.00,0.24,-3.91
98.911,0.02,0.00,0.24,-3.04
99.060,0.02,0.00,0.24,-3.04
99.196,0.02,0.00,0.24,-3.04
99.345,0.02,0.00,0.21,-3.04
99.480,0.02,0.00,0.21,-3.25
99.615,0.01,0.00,0.21,-3.25
99.751,0.01,0.00,0.21,-3.25
99.885,0.01,0.00,0.10,-3.25
100.021,0.01,0.00,0.10,-2.60
100.185,0.01,0.00,0.10,-2.60
100.320,0.01,0.00,0.10,-2.60
100.470,0.01,0.00,-0.06,-2.60
100.622,0.01,0.00,-0.06,-1.30
100.755,0.00,0.00,-0.06,-1.30
100.891,0.00,0.00,-0.06,-1.30
101.028,0.00,0.00,-0.00,-1.30
101.161,0.00,0.00,-0.00,-0.22
101.310,0.00,0.00,-0.00,-0.22
101.461,0.00,0.00,-0.00,-0.22
101.595,0.00,0.00,0.12,-0.22
101.746,0.00,0.00,0.12,-0.22
101.880,0.00,0.00,0.12,-0.22
102.015,0.00,0.00,0.12,-0.22
102.176,0.00,0.00,-0.01,-0.22
102.316,0.00,0.00,-0.01,-0.22
102.451,0.00,0.00,-0.01,-0.22
102.588,0.00,0.00,-0.01,-0.22
102.750,0.00,0.00,0.15,-0.22
102.901,0.00,0.00,0.15,-0.22
103.036,0.00,0.00,0.15,-0.22
