Time,"Current brake pressure","Normalized accelerator pedal angle","Vehicle lateral acceleration","Vehicle longitudinal acceleration"
99.989,0.00,0.00,-0.21,0.00
100.124,0.00,0.00,-0.21,0.00
100.289,0.00,0.00,-0.21,0.00
100.469,0.00,0.00,-0.22,0.00
100.604,0.00,0.00,-0.22,0.00
100.754,0.00,0.00,-0.22,0.00
100.904,0.00,0.00,-0.22,0.00
101.054,0.00,0.00,-0.20,0.00
101.204,0.00,0.00,-0.20,0.00
101.355,0.00,0.00,-0.20,0.00
101.505,0.00,0.00,-0.20,0.00
101.655,0.00,0.00,-0.21,0.00
101.805,0.00,0.00,-0.21,0.00
101.970,0.00,0.00,-0.21,0.00
102.104,0.00,0.00,-0.21,0.00
102.270,0.00,0.00,-0.26,0.00
102.407,0.00,0.00,-0.26,0.00
102.569,0.00,0.00,-0.26,0.00
102.720,0.00,0.00,-0.26,0.00
102.870,0.00,0.00,-0.24,0.00
103.034,0.00,0.00,-0.24,0.00
103.201,0.00,0.00,-0.24,0.00
103.367,0.00,0.00,-0.24,0.00
103.514,0.00,0.00,-0.21,0.00
103.679,0.00,0.00,-0.21,0.00
103.829,0.00,0.00,-0.21,0.00
103.964,0.00,0.00,-0.21,0.00
104.131,0.00,0.00,-0.15,0.00
104.310,0.00,0.00,-0.15,0.00
104.444,0.00,0.00,-0.15,0.00
104.594,0.00,0.00,-0.15,0.00
104.745,0.00,0.00,-0.19,0.00
104.895,0.00,0.00,-0.19,0.00
105.047,0.00,0.00,-0.19,0.00
105.195,0.00,0.00,-0.19,0.00
105.345,0.00,0.00,-0.16,0.00
105.495,0.00,0.00,-0.16,0.00
105.644,0.00,0.00,-0.16,0.00
105.795,0.00,0.00,-0.16,0.00
105.960,0.00,0.00,-0.20,0.00
106.109,0.00,0.00,-0.20,0.00
106.244,0.00,0.00,-0.20,0.00
106.394,0.00,0.00,-0.20,0.00
106.560,0.00,0.00,-0.18,0.00
106.709,0.00,0.00,-0.18,0.00
106.874,0.00,0.00,-0.18,0.00
107.040,0.00,0.00,-0.18,0.00
107.192,0.00,0.00,-0.17,0.00
107.355,0.00,0.00,-0.17,0.00
107.520,0.00,0.00,-0.17,0.00
107.669,0.00,0.00,-0.17,0.00
107.834,0.00,0.00,-0.20,0.00
108.000,0.00,0.00,-0.20,0.00
108.164,0.00,0.00,-0.20,0.00
108.315,0.00,0.00,-0.20,0.00
108.481,0.00,0.00,-0.19,0.00
108.630,0.00,0.00,-0.19,0.00
108.794,0.00,0.00,-0.19,0.00
108.961,0.00,0.00,-0.19,0.00
109.109,0.00,0.00,-0.18,0.00
109.244,0.00,0.00,-0.18,0.00
109.394,0.00,0.00,-0.18,0.00
109.544,0.00,0.00,-0.18,0.00
109.694,0.00,0.00,-0.20,0.00
109.845,0.00,0.00,-0.20,0.00
110.009,0.00,0.00,-0.20,0.00
110.144,0.00,0.00,-0.20,0.00
110.294,0.00,0.00,-0.25,0.00
110.445,0.00,0.00,-0.25,0.00
110.594,0.00,0.00,-0.25,0.00
110.744,0.00,0.00,-0.25,0.00
110.894,0.00,0.00,-0.25,0.00
111.044,0.00,0.00,-0.25,0.00
111.194,0.00,0.00,-0.25,0.00
111.360,0.00,0.00,-0.25,0.00
111.509,0.00,0.00,-0.19,0.00
111.675,0.00,0.00,-0.19,0.00
111.839,0.00,0.00,-0.19,0.00
112.004,0.00,0.00,-0.19,0.00
112.154,0.00,0.00,-0.20,0.00
112.319,0.00,0.00,-0.20,0.00
112.469,0.00,0.00,-0.20,0.00
112.633,0.00,0.00,-0.20,0.00
112.800,0.00,0.00,-0.23,0.00
112.949,0.00,0.00,-0.23,0.00
113.084,0.00,0.00,-0.23,0.00
113.235,0.00,0.00,-0.23,0.00
113.384,0.00,0.00,-0.19,0.00
113.534,0.00,0.00,-0.19,0.00
113.684,0.00,0.00,-0.19,0.00
113.835,0.00,0.00,-0.19,0.00
113.984,0.00,0.00,-0.18,0.00
114.134,0.00,0.00,-0.18,0.00
114.284,0.00,0.00,-0.18,0.00
114.434,0.00,0.00,-0.18,0.00
114.584,0.00,0.00,-0.15,0.00
114.734,0.00,0.00,-0.15,0.00
114.884,0.00,0.00,-0.15,0.00
115.035,0.00,0.00,-0.15,0.00
115.199,0.00,0.00,-0.18,0.00
115.349,0.00,0.00,-0.18,0.00
115.484,0.00,0.00,-0.18,0.00
115.634,0.00,0.00,-0.18,0.00
115.784,0.00,0.00,-0.20,0.00
115.934,0.00,0.00,-0.20,0.00
116.084,0.00,0.00,-0.20,0.00
116.234,0.00,0.00,-0.20,0.00
116.384,0.00,0.00,-0.21,0.00
116.534,0.00,0.00,-0.21,0.00
116.685,0.00,0.00,-0.21,0.00
116.835,0.00,0.00,-0.21,0.00
116.985,0.00,0.00,-0.25,0.00
117.135,0.00,0.00,-0.25,0.00
117.285,0.00,0.00,-0.25,0.00
117.435,0.00,0.00,-0.25,0.00
117.600,0.00,0.00,-0.16,0.00
117.765,0.00,0.00,-0.16,0.00
117.915,0.00,0.00,-0.16,0.00
118.079,0.00,0.00,-0.16,0.00
118.230,0.00,0.00,-0.16,0.00
118.394,0.00,0.00,-0.16,0.00
118.560,0.00,0.00,-0.16,0.00
118.709,0.00,0.00,-0.16,0.00
118.845,0.00,0.00,-0.17,0.00
118.994,0.00,0.00,-0.17,0.00
119.145,0.00,0.00,-0.17,0.00
119.294,0.00,0.00,-0.17,0.00
119.444,0.00,0.00,-0.20,0.00
119.579,0.00,0.00,-0.20,0.00
119.715,0.00,0.00,-0.20,0.00
119.849,0.00,0.00,-0.20,0.00
120.000,0.00,0.00,-0.22,0.00
120.149,0.00,0.00,-0.22,0.00
120.315,0.00,0.00,-0.22,0.00
120.449,0.00,0.00,-0.22,0.00
120.600,0.00,0.00,-0.23,0.00
120.749,0.00,0.00,-0.23,0.00
120.885,0.00,0.00,-0.23,0.00
121.035,0.00,0.00,-0.23,0.00
121.170,0.00,0.00,-0.16,0.00
121.304,0.00,0.00,-0.16,0.00
121.440,0.00,0.00,-0.16,0.00
121.590,0.00,0.00,-0.16,0.00
121.725,0.00,0.00,-0.17,0.00
121.874,0.00,0.00,-0.17,0.00
122.010,0.00,0.00,-0.17,0.00
122.144,0.00,0.00,-0.17,0.00
122.280,0.00,0.00,-0.18,0.00
122.417,0.00,0.00,-0.18,0.00
122.550,0.00,0.00,-0.18,0.00
122.685,0.00,0.00,-0.18,0.00
122.836,0.00,0.00,-0.29,0.00
122.969,0.00,0.00,-0.29,0.00
123.104,0.00,0.00,-0.29,0.00
123.239,0.00,0.00,-0.29,0.00
123.390,0.00,0.00,-0.25,0.00
123.525,0.00,0.00,-0.25,0.00
123.675,0.00,0.00,-0.25,0.00
123.809,0.00,0.00,-0.25,0.00
123.960,0.00,0.00,-0.20,0.00
124.110,0.00,0.00,-0.20,0.00
124.245,0.00,0.00,-0.20,0.00
124.380,0.00,0.00,-0.20,0.00
124.515,0.00,0.00,-0.23,0.00
124.664,0.00,0.00,-0.23,0.00
124.800,0.00,0.00,-0.23,0.00
124.949,0.00,0.00,-0.23,0.00
125.085,0.00,0.00,-0.17,0.00
125.237,0.00,0.00,-0.17,0.00
125.369,0.00,0.00,-0.17,0.00
125.504,0.00,0.00,-0.17,0.00
125.639,0.00,0.00,-0.22,0.00
125.774,0.00,0.00,-0.22,0.00
125.909,0.00,0.00,-0.22,0.00
126.074,0.00,0.00,-0.22,0.00
126.240,0.00,0.00,-0.17,0.00
126.389,0.00,0.00,-0.17,0.00
126.525,0.00,0.00,-0.17,0.00
126.674,0.00,0.00,-0.17,0.00
126.809,0.00,0.00,-0.23,0.00
126.944,0.00,0.00,-0.23,0.00
127.079,0.00,0.00,-0.23,0.00
127.229,0.00,0.00,-0.23,0.00
127.364,0.00,0.00,-0.21,0.00
127.514,0.00,0.00,-0.21,0.00
127.649,0.00,0.00,-0.21,0.00
127.799,0.00,0.00,-0.21,0.00
127.950,0.00,0.00,-0.22,0.00
128.084,0.00,0.00,-0.22,0.00
128.220,0.00,0.00,-0.22,0.00
128.354,0.00,0.00,-0.22,0.00
128.504,0.00,0.00,-0.21,0.00
128.640,0.00,0.00,-0.21,0.00
128.790,0.00,0.00,-0.21,0.00
128.924,0.00,0.00,-0.21,0.00
129.075,0.00,0.00,-0.24,0.00
129.210,0.00,0.00,-0.24,0.00
129.345,0.00,0.00,-0.24,0.00
129.479,0.00,0.00,-0.24,0.00
129.615,0.00,0.00,-0.21,0.00
129.750,0.00,0.00,-0.21,0.00
129.915,0.00,0.00,-0.21,0.00
130.049,0.00,0.00,-0.21,0.00
130.200,0.00,0.00,-0.19,0.00
130.350,0.00,0.00,-0.19,0.00
130.485,0.00,0.00,-0.19,0.00
130.619,0.00,0.00,-0.19,0.00
130.755,0.00,0.00,-0.23,0.00
130.905,0.00,0.00,-0.23,0.00
131.040,0.00,0.00,-0.23,0.00
131.190,0.00,0.00,-0.23,0.00
131.325,0.00,0.00,-0.22,0.00
131.475,0.00,0.00,-0.22,0.00
131.610,0.00,0.00,-0.22,0.00
131.744,0.00,0.00,-0.22,0.00
131.881,0.00,0.00,-0.21,0.00
132.014,0.00,0.00,-0.21,0.00
132.149,0.00,0.00,-0.21,0.00
132.284,0.00,0.00,-0.21,0.00
132.436,0.00,0.00,-0.19,0.00
132.570,0.00,0.00,-0.19,0.00
132.705,0.00,0.00,-0.19,0.00
132.839,0.00,0.00,-0.19,0.00
132.990,0.00,0.00,-0.18,0.00
133.125,0.00,0.00,-0.18,0.00
133.275,0.00,0.00,-0.18,0.00
133.409,0.00,0.00,-0.18,0.00
133.560,0.00,0.00,-0.19,0.00
133.709,0.00,0.00,-0.19,0.00
133.845,0.00,0.00,-0.19,0.00
133.979,0.00,0.00,-0.19,0.00
134.115,0.00,0.00,-0.20,0.00
134.265,0.00,0.00,-0.20,0.00
134.400,0.00,0.00,-0.20,0.00
134.550,0.00,0.00,-0.20,0.00
134.685,0.00,0.00,-0.21,0.00
134.835,0.00,0.00,-0.21,0.00
134.970,0.00,0.00,-0.21,0.00
135.119,0.00,0.00,-0.21,0.00
135.255,0.00,0.00,-0.21,0.00
135.390,0.00,0.00,-0.21,0.00
135.540,0.00,0.00,-0.21,0.00
135.675,0.00,0.00,-0.21,0.00
135.810,0.00,0.00,-0.24,0.00
135.959,0.00,0.00,-0.24,0.00
136.110,0.00,0.00,-0.24,0.00
136.245,0.00,0.00,-0.24,0.00
136.380,0.00,0.00,-0.17,0.00
136.515,0.00,0.00,-0.17,0.00
136.650,0.00,0.00,-0.17,0.00
136.799,0.00,0.00,-0.17,0.00
136.950,0.00,0.00,-0.14,0.00
137.085,0.00,0.00,-0.14,0.00
137.237,0.00,0.00,-0.14,0.00
137.369,0.00,0.00,-0.14,0.00
137.522,0.00,0.00,-0.19,0.00
137.654,0.00,0.00,-0.19,0.00
137.790,0.00,0.00,-0.19,0.00
137.924,0.00,0.00,-0.19,0.00
138.074,0.00,0.00,-0.20,0.00
138.239,0.00,0.00,-0.20,0.00
138.389,0.00,0.00,-0.20,0.00
138.524,0.00,0.00,-0.20,0.00
138.674,0.00,0.00,-0.19,0.00
138.809,0.00,0.00,-0.19,0.00
138.944,0.02,0.00,-0.19,0.00
139.079,0.02,0.00,-0.19,0.00
139.214,0.02,0.00,-0.18,0.00
139.349,0.02,0.00,-0.18,0.00
139.514,0.02,0.00,-0.18,0.00
139.649,0.02,0.00,-0.18,0.00
139.801,0.02,0.00,-0.13,0.00
139.950,0.02,0.00,-0.13,0.00
140.084,0.02,0.00,-0.13,0.00
140.219,0.02,0.00,-0.13,0.00
140.354,0.02,0.00,-0.18,0.00
140.489,0.02,0.00,-0.18,0.00
140.639,0.04,0.00,-0.18,0.00
140.790,0.04,0.00,-0.18,0.00
140.925,0.04,0.00,-0.17,0.00
141.075,0.04,0.00,-0.17,0.00
141.210,0.04,0.00,-0.17,0.00
141.344,0.04,0.00,-0.17,0.00
141.480,0.04,0.00,-0.25,0.00
141.614,0.04,0.00,-0.25,0.00
141.750,0.04,0.00,-0.25,0.00
141.884,0.04,0.00,-0.25,0.00
142.035,0.04,0.00,-0.23,0.00
142.170,0.04,0.00,-0.23,0.00
142.305,0.04,0.00,-0.23,0.00
142.441,0.04,0.00,-0.23,0.00
142.590,0.04,0.00,-0.14,0.00
142.725,0.04,0.00,-0.14,0.00
142.875,0.00,0.00,-0.14,0.00
143.009,0.00,0.00,-0.14,0.00
143.160,0.00,0.00,-0.20,0.00
143.309,0.00,0.00,-0.20,0.22
143.447,0.00,0.00,-0.20,0.22
143.579,0.00,0.00,-0.20,0.22
143.745,0.00,0.00,-0.16,0.22
143.880,0.00,0.00,-0.16,0.22
144.015,0.00,0.00,-0.16,0.22
144.149,0.00,0.00,-0.16,0.22
144.285,0.00,0.00,-0.18,0.22
144.437,0.00,0.00,-0.18,0.22
144.570,0.00,0.00,-0.18,0.22
144.704,0.00,0.00,-0.18,0.22
144.840,0.00,0.00,-0.20,0.22
144.974,0.00,0.00,-0.20,0.22
145.110,0.00,0.00,-0.20,0.22
145.275,0.00,0.00,-0.20,0.22
145.410,0.00,0.00,-0.25,0.22
145.560,0.00,0.00,-0.25,0.22
145.710,0.00,0.00,-0.25,0.22
145.859,0.00,0.00,-0.25,0.22
145.995,0.00,0.00,-0.20,0.22
146.144,0.00,0.00,-0.20,0.22
146.279,0.00,0.00,-0.20,0.22
146.432,0.00,0.00,-0.20,0.22
146.565,0.00,0.00,-0.15,0.22
146.715,0.00,0.00,-0.15,0.22
146.850,0.00,0.00,-0.15,0.22
146.999,0.00,0.00,-0.15,0.22
147.150,0.00,0.00,-0.24,0.22
147.285,0.00,0.00,-0.24,0.00
147.421,0.00,0.00,-0.24,0.00
147.554,0.00,0.00,-0.24,0.00
147.705,0.00,0.00,-0.18,0.00
147.840,0.00,0.00,-0.18,-0.22
147.990,0.01,0.00,-0.18,-0.22
148.125,0.01,0.00,-0.18,-0.22
148.275,0.01,0.00,-0.20,-0.22
148.410,0.01,0.00,-0.20,0.00
148.545,0.00,0.00,-0.20,0.00
148.679,0.00,0.00,-0.20,0.00
148.815,0.00,0.00,-0.15,0.00
148.949,0.00,0.00,-0.15,0.22
149.117,0.00,0.00,-0.15,0.22
149.250,0.00,0.00,-0.15,0.22
149.400,0.00,0.00,-0.10,0.22
149.549,0.00,0.00,-0.10,0.22
149.685,0.00,0.00,-0.10,0.22
149.819,0.00,7.12,-0.10,0.22
149.954,0.00,7.12,-0.08,0.22
150.089,0.00,7.12,-0.08,0.43
150.239,0.00,7.12,-0.08,0.43
150.389,0.00,8.28,-0.08,0.43
150.524,0.00,8.28,0.29,0.43
150.674,0.00,8.28,0.29,0.00
150.809,0.00,8.28,0.29,0.00
150.944,0.00,13.91,0.29,0.00
151.079,0.00,13.91,0.67,0.00
151.229,0.00,13.91,0.67,0.22
151.364,0.00,13.91,0.67,0.22
151.514,0.00,13.24,0.67,0.22
151.679,0.00,13.24,0.75,0.22
151.829,0.00,13.24,0.75,0.22
151.964,0.00,13.24,0.75,0.22
152.114,0.00,13.58,0.75,0.22
152.249,0.00,13.58,0.80,0.22
152.384,0.00,13.58,0.80,0.43
152.519,0.00,13.58,0.80,0.43
152.654,0.00,17.88,0.80,0.43
152.789,0.00,17.88,0.04,0.43
152.954,0.00,17.88,0.04,0.43
153.089,0.00,17.88,0.04,0.43
153.239,0.00,26.16,0.04,0.43
153.391,0.00,26.16,-0.29,0.43
153.525,0.00,26.16,-0.29,1.08
153.660,0.00,26.16,-0.29,1.08
153.795,0.00,26.16,-0.29,1.08
153.930,0.00,26.16,0.09,1.08
154.080,0.00,26.16,0.09,1.30
154.230,0.00,26.16,0.09,1.30
154.365,0.00,25.33,0.09,1.30
154.515,0.00,25.33,0.03,1.30
154.650,0.00,25.33,0.03,0.43
154.785,0.01,25.33,0.03,0.43
154.920,0.01,0.00,0.03,0.43
155.055,0.01,0.00,-0.23,0.43
155.189,0.01,0.00,-0.23,-0.87
155.325,0.01,0.00,-0.23,-0.87
155.475,0.01,0.00,-0.23,-0.87
155.610,0.01,0.00,-0.16,-0.87
155.760,0.01,0.00,-0.16,-1.08
155.895,0.01,0.00,-0.16,-1.08
156.032,0.01,0.00,-0.16,-1.08
156.165,0.01,0.00,-0.26,-1.08
156.314,0.01,0.00,-0.26,0.00
156.450,0.00,0.00,-0.26,0.00
156.599,0.00,0.00,-0.26,0.00
156.749,0.00,0.00,-0.30,0.00
156.884,0.00,0.00,-0.30,-0.22
157.019,0.00,0.00,-0.30,-0.22
157.169,0.00,0.00,-0.30,-0.22
157.319,0.00,0.00,0.17,-0.22
157.455,0.00,0.00,0.17,-1.30
157.589,0.01,0.00,0.17,-1.30
157.724,0.01,0.00,0.17,-1.30
157.875,0.01,0.00,0.09,-1.30
158.009,0.01,0.00,0.09,-1.52
158.159,0.01,0.00,0.09,-1.52
158.294,0.01,0.00,0.09,-1.52
158.431,0.01,0.00,0.09,-1.52
158.579,0.01,0.00,0.09,-0.43
158.729,0.01,0.00,0.09,-0.43
158.880,0.01,0.00,0.09,-0.43
159.030,0.01,0.00,0.04,-0.43
159.165,0.01,0.00,0.04,-0.22
159.316,0.00,0.00,0.04,-0.22
159.449,0.00,0.00,0.04,-0.22
159.585,0.00,0.00,0.10,-0.22
159.720,0.00,0.00,0.10,0.22
159.870,0.00,0.00,0.10,0.22
160.020,0.00,0.00,0.10,0.22
160.156,0.00,0.00,0.09,0.22
160.289,0.00,0.00,0.09,0.00
160.440,0.00,0.00,0.09,0.00
160.589,0.00,0.00,0.09,0.00
160.725,0.00,0.00,0.05,0.00
160.860,0.00,0.00,0.05,-0.43
160.995,0.01,0.00,0.05,-0.43
161.144,0.01,0.00,0.05,-0.43
161.280,0.01,0.00,0.06,-0.43
161.432,0.01,0.00,0.06,0.00
161.565,0.00,0.00,0.06,0.00
161.730,0.00,0.00,0.06,0.00
161.880,0.00,0.00,-0.01,0.00
162.030,0.00,0.00,-0.01,0.00
162.180,0.01,0.00,-0.01,0.00
162.329,0.01,0.00,-0.01,0.00
162.479,0.01,0.00,0.03,0.00
162.629,0.01,0.00,0.03,-1.74
162.779,0.02,0.00,0.03,-1.74
162.929,0.02,0.00,0.03,-1.74
163.079,0.02,0.00,-0.03,-1.74
163.229,0.02,0.00,-0.03,0.00
163.379,0.03,0.00,-0.03,0.00
163.529,0.03,0.00,-0.03,0.00
163.679,0.03,0.00,0.01,0.00
163.829,0.03,0.00,0.01,0.00
163.994,0.03,0.00,0.01,0.00
164.129,0.03,0.00,0.01,0.00
164.279,0.03,0.00,0.03,0.00
164.430,0.03,0.00,0.03,0.00
164.579,0.03,0.00,0.03,0.00
164.729,0.03,0.00,0.03,0.00
164.879,0.03,0.00,0.07,0.00
165.029,0.03,0.00,0.07,0.00
165.179,0.03,0.00,0.07,0.00
165.329,0.03,0.00,0.07,0.00
165.479,0.03,0.00,0.02,0.00
165.629,0.03,0.00,0.02,0.00
165.779,0.03,0.00,0.02,0.00
165.929,0.03,0.00,0.02,0.00
166.079,0.03,0.00,0.02,0.00
166.230,0.03,0.00,0.02,0.00
166.395,0.03,0.00,0.02,0.00
166.529,0.03,0.00,0.02,0.00
166.680,0.03,0.00,0.01,0.00
166.830,0.03,0.00,0.01,0.00
166.980,0.03,0.00,0.01,0.00
167.130,0.03,0.00,0.01,0.00
167.280,0.03,0.00,0.02,0.00
167.415,0.03,0.00,0.02,0.00
167.550,0.03,0.00,0.02,0.00
167.700,0.03,0.00,0.02,0.00
167.850,0.03,0.00,0.02,0.00
167.999,0.03,0.00,0.02,0.00
168.149,0.03,0.00,0.02,0.00
168.314,0.03,0.00,0.02,0.00
168.450,0.03,0.00,0.01,0.00
168.599,0.03,0.00,0.01,0.00
168.749,0.03,0.00,0.01,0.00
168.899,0.03,0.00,0.01,0.00
169.049,0.03,0.00,0.04,0.00
169.199,0.03,0.00,0.04,0.00
169.349,0.02,0.00,0.04,0.00
169.499,0.02,0.00,0.04,0.00
169.649,0.02,0.00,0.02,0.00
169.799,0.02,0.00,0.02,0.00
169.949,0.03,0.00,0.02,0.00
170.099,0.03,0.00,0.02,0.00
170.234,0.03,0.00,-0.00,0.00
170.369,0.03,0.00,-0.00,0.00
170.520,0.03,0.00,-0.00,0.00
170.669,0.03,0.00,-0.00,0.00
170.820,0.03,0.00,0.00,0.00
170.970,0.03,0.00,0.00,0.00
171.120,0.04,0.00,0.00,0.00
171.255,0.04,0.00,0.00,0.00
171.390,0.04,0.00,0.03,0.00
171.539,0.04,0.00,0.03,0.00
171.690,0.04,0.00,0.03,0.00
171.839,0.04,0.00,0.03,0.00
171.990,0.04,0.00,-0.02,0.00
172.154,0.04,0.00,-0.02,0.00
172.290,0.08,0.00,-0.02,0.00
172.442,0.08,0.00,-0.02,0.00
172.590,0.08,0.00,-0.01,0.00
172.740,0.08,0.00,-0.01,0.00
172.890,0.09,0.00,-0.01,0.00
173.042,0.09,0.00,-0.01,0.00
173.190,0.09,0.00,0.02,0.00
173.342,0.09,0.00,0.02,0.00
173.490,0.09,0.00,0.02,0.00
173.657,0.09,0.00,0.02,0.00
173.790,0.09,0.00,-0.01,0.00
173.939,0.09,0.00,-0.01,0.00
174.075,0.09,0.00,-0.01,0.00
174.209,0.09,100.00,-0.01,0.00
174.359,0.09,100.00,-0.04,0.00
174.509,0.09,100.00,-0.04,-0.65
174.659,0.08,100.00,-0.04,-0.65
174.810,0.08,100.00,-0.04,-0.65
174.960,0.08,100.00,-0.04,-0.65
175.094,0.08,100.00,-0.04,7.59
175.229,0.00,100.00,-0.04,7.59
175.379,0.00,100.00,-0.04,7.59
175.529,0.00,100.00,0.82,7.59
175.679,0.00,100.00,0.82,6.73
175.829,0.00,100.00,0.82,6.73
175.994,0.00,100.00,0.82,6.73
176.129,0.00,100.00,0.42,6.73
176.279,0.00,100.00,0.42,6.29
176.430,0.00,100.00,0.42,6.29
176.579,0.00,100.00,0.42,6.29
176.729,0.00,100.00,1.28,6.29
176.879,0.00,100.00,1.28,6.08
177.029,0.00,100.00,1.28,6.08
177.179,0.00,100.00,1.28,6.08
177.329,0.00,100.00,2.85,6.08
177.479,0.00,100.00,2.85,5.21
177.629,0.00,100.00,2.85,5.21
177.779,0.00,100.00,2.85,5.21
177.914,0.00,100.00,4.46,5.21
178.049,0.00,100.00,4.46,4.56
178.199,0.00,100.00,4.46,4.56
178.350,0.00,100.00,4.46,4.56
178.500,0.00,100.00,6.16,4.56
178.650,0.00,100.00,6.16,3.69
178.785,0.00,100.00,6.16,3.69
178.920,0.00,100.00,6.16,3.69
179.070,0.00,100.00,6.97,3.69
179.220,0.00,100.00,6.97,3.69
179.370,0.03,100.00,6.97,3.69
179.519,0.03,0.00,6.97,3.69
179.671,0.03,0.00,-1.00,3.69
179.852,0.03,0.00,-1.00,-8.46
180.000,0.11,0.00,-1.00,-8.46
180.149,0.11,0.00,-1.00,-8.46
180.316,0.11,0.00,-6.07,-8.46
180.482,0.11,0.00,-6.07,-3.04
180.630,0.00,0.00,-6.07,-3.04
180.795,0.00,45.36,-6.07,-3.04
180.930,0.00,45.36,-9.52,-3.04
181.079,0.00,45.36,-9.52,0.00
181.230,0.00,45.36,-9.52,0.00
181.365,0.00,47.35,-9.52,0.00
181.500,0.00,47.35,0.07,0.00
181.650,0.00,47.35,0.07,1.30
181.800,0.00,47.35,0.07,1.30
181.949,0.00,47.68,0.07,1.30
182.100,0.00,47.68,6.70,1.30
182.236,0.00,47.68,6.70,0.22
182.400,0.00,47.68,6.70,0.22
182.549,0.00,57.29,6.70,0.22
182.716,0.00,57.29,8.47,0.22
182.880,0.00,57.29,8.47,2.60
183.030,0.00,57.29,8.47,2.60
183.165,0.00,23.84,8.47,2.60
183.330,0.00,23.84,-4.57,2.60
183.480,0.00,23.84,-4.57,-2.17
183.629,0.00,23.84,-4.57,-2.17
183.780,0.00,0.16,-4.57,-2.17
183.930,0.00,0.16,-9.43,-2.17
184.080,0.00,0.16,-9.43,-1.08
184.230,0.00,0.16,-9.43,-1.08
184.379,0.00,98.34,-9.43,-1.08
184.530,0.00,98.34,-7.15,-1.08
184.679,0.00,98.34,-7.15,5.42
184.830,0.00,98.34,-7.15,5.42
184.965,0.00,93.71,-7.15,5.42
185.115,0.00,93.71,-0.08,5.42
185.249,0.00,93.71,-0.08,1.74
185.400,0.02,93.71,-0.08,1.74
185.550,0.02,0.00,-0.08,1.74
185.700,0.02,0.00,7.63,1.74
185.834,0.02,0.00,7.63,-3.04
185.970,0.00,0.00,7.63,-3.04
186.120,0.00,25.17,7.63,-3.04
186.271,0.00,25.17,10.04,-3.04
186.420,0.00,25.17,10.04,0.43
186.570,0.00,25.17,10.04,0.43
186.720,0.00,87.91,10.04,0.43
186.870,0.00,87.91,6.79,0.43
187.005,0.00,87.91,6.79,3.69
187.170,0.00,87.91,6.79,3.69
187.350,0.00,100.00,6.79,3.69
187.514,0.00,100.00,-1.72,3.69
187.679,0.00,100.00,-1.72,-0.65
187.829,0.00,100.00,-1.72,-0.65
187.994,0.00,17.38,-1.72,-0.65
188.159,0.00,17.38,-7.54,-0.65
188.309,0.00,17.38,-7.54,-0.87
188.475,0.00,17.38,-7.54,-0.87
188.639,0.00,75.83,-7.54,-0.87
188.804,0.00,75.83,-9.64,-0.87
188.954,0.00,75.83,-9.64,2.39
189.120,0.00,75.83,-9.64,2.39
189.269,0.00,100.00,-9.64,2.39
189.451,0.00,100.00,-3.33,2.39
189.598,0.00,100.00,-3.33,2.82
189.750,0.04,100.00,-3.33,2.82
189.914,0.04,0.00,-3.33,2.82
190.079,0.04,0.00,1.48,2.82
190.229,0.04,0.00,1.48,-3.25
190.365,0.01,0.00,1.48,-3.25
190.515,0.01,0.00,1.48,-3.25
190.651,0.01,0.00,8.67,-3.25
190.800,0.01,0.00,8.67,-1.08
190.950,0.00,0.00,8.67,-1.08
191.100,0.00,67.38,8.67,-1.08
191.235,0.00,67.38,8.70,-1.08
191.385,0.00,67.38,8.70,2.60
191.535,0.00,67.38,8.70,2.60
191.670,0.00,0.00,8.70,2.60
191.835,0.00,0.00,-5.99,2.60
192.000,0.00,0.00,-5.99,-4.56
192.149,0.05,0.00,-5.99,-4.56
192.315,0.05,0.00,-5.99,-4.56
192.481,0.05,0.00,-0.71,-4.56
192.645,0.05,0.00,-0.71,-5.86
192.795,0.02,0.00,-0.71,-5.86
192.960,0.02,0.00,-0.71,-5.86
193.110,0.02,0.00,7.62,-5.86
193.275,0.02,0.00,7.62,-2.39
193.442,0.00,0.00,7.62,-2.39
193.589,0.00,54.64,7.62,-2.39
193.755,0.00,54.64,8.52,-2.39
193.920,0.00,54.64,8.52,1.95
194.070,0.00,54.64,8.52,1.95
194.204,0.00,100.00,8.52,1.95
194.369,0.00,100.00,-0.10,1.95
194.549,0.00,100.00,-0.10,5.42
194.684,0.00,100.00,-0.10,5.42
194.880,0.00,0.00,-0.10,5.42
195.030,0.00,0.00,-6.35,5.42
195.194,0.00,0.00,-6.35,-0.65
195.360,0.00,0.00,-6.35,-0.65
195.509,0.00,0.00,-6.35,-0.65
195.675,0.00,0.00,-10.64,-0.65
195.839,0.00,0.00,-10.64,-1.52
195.989,0.00,0.00,-10.64,-1.52
196.154,0.00,0.00,-10.64,-1.52
196.319,0.00,0.00,-9.68,-1.52
196.484,0.00,0.00,-9.68,-1.74
196.650,0.00,0.00,-9.68,-1.74
196.800,0.00,99.84,-9.68,-1.74
196.950,0.00,99.84,-8.65,-1.74
197.115,0.00,99.84,-8.65,4.34
197.280,0.00,99.84,-8.65,4.34
197.429,0.00,100.00,-8.65,4.34
197.595,0.00,100.00,-5.94,4.34
197.760,0.00,100.00,-5.94,4.56
197.910,0.00,100.00,-5.94,4.56
198.075,0.00,100.00,-5.94,4.56
198.240,0.00,100.00,0.29,4.56
